"Loading","/mnt/pmem0/scheinost/benchmark.db","500000","true","365072","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","500000","true","39916.7","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","500000","true","39883","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","500000","true","39778.2","tps"
"Loading","benchmark.db","500000","false","363578","ms"
"Benchmark","benchmark.db","500000","false","36948.2","tps"
"Benchmark","benchmark.db","500000","false","37179.4","tps"
"Benchmark","benchmark.db","500000","false","37105.3","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","1000000","true","726716","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","1000000","true","39011.9","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","1000000","true","38975.3","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","1000000","true","39174.2","tps"
"Loading","benchmark.db","1000000","false","724920","ms"
"Benchmark","benchmark.db","1000000","false","35468.9","tps"
"Benchmark","benchmark.db","1000000","false","35259.8","tps"
"Benchmark","benchmark.db","1000000","false","35420.4","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","2000000","true","1454762","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","2000000","true","38901.2","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","2000000","true","38848.7","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","2000000","true","39152.4","tps"
"Loading","benchmark.db","2000000","false","1448879","ms"
"Benchmark","benchmark.db","2000000","false","35001.3","tps"
"Benchmark","benchmark.db","2000000","false","35157.1","tps"
"Benchmark","benchmark.db","2000000","false","35018.5","tps"
"Loading","benchmark.db","10000","wal-only","7198","ms"
"Benchmark","benchmark.db","10000","wal-only","46415.7","tps"
"Benchmark","benchmark.db","10000","wal-only","46196.6","tps"
"Benchmark","benchmark.db","10000","wal-only","45820.4","tps"
"Loading","benchmark.db","10000","false","7515","ms"
"Benchmark","benchmark.db","10000","false","46714","tps"
"Benchmark","benchmark.db","10000","false","46632.8","tps"
"Benchmark","benchmark.db","10000","false","46528.8","tps"
"Loading","benchmark.db","10000","wal-true","7238","ms"
"Benchmark","benchmark.db","10000","wal-true","46941.8","tps"
"Benchmark","benchmark.db","10000","wal-true","46900.3","tps"
"Benchmark","benchmark.db","10000","wal-true","46732.5","tps"
"Loading","benchmark.db","100000","wal-only","72921","ms"
"Benchmark","benchmark.db","100000","wal-only","41962.1","tps"
"Benchmark","benchmark.db","100000","wal-only","42045.5","tps"
"Benchmark","benchmark.db","100000","wal-only","41812.8","tps"
"Loading","benchmark.db","100000","false","73011","ms"
"Benchmark","benchmark.db","100000","false","41144.4","tps"
"Benchmark","benchmark.db","100000","false","40776.1","tps"
"Benchmark","benchmark.db","100000","false","41035.7","tps"
"Loading","benchmark.db","100000","wal-true","72796","ms"
"Benchmark","benchmark.db","100000","wal-true","40849.2","tps"
"Benchmark","benchmark.db","100000","wal-true","40989.2","tps"
"Benchmark","benchmark.db","100000","wal-true","40820.2","tps"
"Loading","benchmark.db","500000","wal-only","364119","ms"
"Benchmark","benchmark.db","500000","wal-only","39889","tps"
"Benchmark","benchmark.db","500000","wal-only","40003.5","tps"
"Benchmark","benchmark.db","500000","wal-only","39836","tps"
"Loading","benchmark.db","500000","false","363621","ms"
"Benchmark","benchmark.db","500000","false","37111.8","tps"
"Benchmark","benchmark.db","500000","false","37102.8","tps"
"Benchmark","benchmark.db","500000","false","37154","tps"
"Loading","benchmark.db","500000","wal-true","363353","ms"
"Benchmark","benchmark.db","500000","wal-true","37228","tps"
"Benchmark","benchmark.db","500000","wal-true","37010.4","tps"
"Benchmark","benchmark.db","500000","wal-true","37046.1","tps"
"Loading","benchmark.db","10000","wal-only","8180","ms"
"Benchmark","benchmark.db","10000","wal-only","42221.5","tps"
"Benchmark","benchmark.db","10000","wal-only","45366.6","tps"
"Benchmark","benchmark.db","10000","wal-only","45175.8","tps"
"Loading","benchmark.db","10000","false","7279","ms"
"Benchmark","benchmark.db","10000","false","46511.8","tps"
"Benchmark","benchmark.db","10000","false","46625.9","tps"
"Benchmark","benchmark.db","10000","false","46702.6","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","7269","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","45541.8","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","45398.5","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","45610.1","tps"
"Loading","benchmark.db","100000","wal-only","73247","ms"
"Benchmark","benchmark.db","100000","wal-only","42207.3","tps"
"Benchmark","benchmark.db","100000","wal-only","42182.1","tps"
"Benchmark","benchmark.db","100000","wal-only","41955","tps"
"Loading","benchmark.db","100000","false","72573","ms"
"Benchmark","benchmark.db","100000","false","40990.6","tps"
"Benchmark","benchmark.db","100000","false","40870.4","tps"
"Benchmark","benchmark.db","100000","false","40780.5","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","73002","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","100000","true","42193.4","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","100000","true","42286","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","100000","true","42202.3","tps"
"Loading","benchmark.db","500000","wal-only","365293","ms"
"Benchmark","benchmark.db","500000","wal-only","39747.6","tps"
"Benchmark","benchmark.db","500000","wal-only","39693.7","tps"
"Benchmark","benchmark.db","500000","wal-only","39831.1","tps"
"Loading","benchmark.db","500000","false","363348","ms"
"Benchmark","benchmark.db","500000","false","37171.3","tps"
"Benchmark","benchmark.db","500000","false","36939","tps"
"Benchmark","benchmark.db","500000","false","36835.5","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","500000","true","365948","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","500000","true","39879.8","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","500000","true","39939.8","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","500000","true","39864.2","tps"
"Loading","benchmark.db","1000000","wal-only","730003","ms"
"Benchmark","benchmark.db","1000000","wal-only","39051.1","tps"
"Benchmark","benchmark.db","1000000","wal-only","39192.8","tps"
"Benchmark","benchmark.db","1000000","wal-only","39098.1","tps"
"Loading","benchmark.db","1000000","false","724928","ms"
"Benchmark","benchmark.db","1000000","false","35365.4","tps"
"Benchmark","benchmark.db","1000000","false","35411.1","tps"
"Benchmark","benchmark.db","1000000","false","35583.9","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","1000000","true","730156","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","1000000","true","38943.6","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","1000000","true","39272.4","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","1000000","true","39354.9","tps"
"Loading","benchmark.db","2000000","wal-only","1456545","ms"
"Benchmark","benchmark.db","2000000","wal-only","38820","tps"
"Benchmark","benchmark.db","2000000","wal-only","38818.2","tps"
"Benchmark","benchmark.db","2000000","wal-only","38916.8","tps"
"Loading","benchmark.db","2000000","false","1454670","ms"
"Benchmark","benchmark.db","2000000","false","34952.4","tps"
"Benchmark","benchmark.db","2000000","false","34927.9","tps"
"Benchmark","benchmark.db","2000000","false","34677.8","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","2000000","true","1461219","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","2000000","true","38807","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","2000000","true","39113","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","2000000","true","38967.1","tps"
#########################################
		new test run
#########################################
"Loading","benchmark.db","10000","wal-only","7159","ms"
"Benchmark","benchmark.db","10000","wal-only","46116.8","tps"
"Benchmark","benchmark.db","10000","wal-only","46027.1","tps"
"Benchmark","benchmark.db","10000","wal-only","45581.6","tps"
"Loading","benchmark.db","10000","false","7552","ms"
"Benchmark","benchmark.db","10000","false","46904.8","tps"
"Benchmark","benchmark.db","10000","false","46776.3","tps"
"Benchmark","benchmark.db","10000","false","46793","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","7255","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","45744.6","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","46078.7","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","45949.1","tps"
"Loading","benchmark.db","10000","pmem-nvme","7332","ms"
"Benchmark","benchmark.db","10000","pmem-nvme","46062.2","tps"
"Benchmark","benchmark.db","10000","pmem-nvme","46321.1","tps"
"Benchmark","benchmark.db","10000","pmem-nvme","46065.6","tps"
"Loading","benchmark.db","100000","wal-only","73026","ms"
"Benchmark","benchmark.db","100000","wal-only","42020.1","tps"
"Benchmark","benchmark.db","100000","wal-only","41938.2","tps"
"Benchmark","benchmark.db","100000","wal-only","41909.2","tps"
"Loading","benchmark.db","100000","false","72891","ms"
"Benchmark","benchmark.db","100000","false","41071.9","tps"
"Benchmark","benchmark.db","100000","false","41460.2","tps"
"Benchmark","benchmark.db","100000","false","40941.3","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","72913","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","100000","true","42078.2","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","100000","true","42324.5","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","100000","true","42373.8","tps"
"Loading","benchmark.db","100000","pmem-nvme","72841","ms"
"Benchmark","benchmark.db","100000","pmem-nvme","41936.7","tps"
"Benchmark","benchmark.db","100000","pmem-nvme","42267","tps"
"Benchmark","benchmark.db","100000","pmem-nvme","42145.4","tps"
"Loading","benchmark.db","500000","wal-only","364968","ms"
"Benchmark","benchmark.db","500000","wal-only","40025","tps"
"Benchmark","benchmark.db","500000","wal-only","39831.8","tps"
"Benchmark","benchmark.db","500000","wal-only","40163.6","tps"
"Loading","benchmark.db","500000","false","363075","ms"
"Benchmark","benchmark.db","500000","false","37071.5","tps"
"Benchmark","benchmark.db","500000","false","37105.5","tps"
"Benchmark","benchmark.db","500000","false","37171.8","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","500000","true","364961","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","500000","true","39654.3","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","500000","true","40254.6","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","500000","true","39888.6","tps"
"Loading","benchmark.db","500000","pmem-nvme","364825","ms"
"Benchmark","benchmark.db","500000","pmem-nvme","39903.9","tps"
"Benchmark","benchmark.db","500000","pmem-nvme","40024.3","tps"
"Benchmark","benchmark.db","500000","pmem-nvme","39913.8","tps"
"Loading","benchmark.db","1000000","wal-only","730706","ms"
"Benchmark","benchmark.db","1000000","wal-only","38849.8","tps"
"Benchmark","benchmark.db","1000000","wal-only","38903.5","tps"
"Benchmark","benchmark.db","1000000","wal-only","38962.7","tps"
"Loading","benchmark.db","1000000","false","725583","ms"
"Benchmark","benchmark.db","1000000","false","35459.5","tps"
"Benchmark","benchmark.db","1000000","false","35591.2","tps"
"Benchmark","benchmark.db","1000000","false","35478.2","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","1000000","true","729025","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","1000000","true","38795.9","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","1000000","true","39012.5","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","1000000","true","39135.2","tps"
"Loading","benchmark.db","1000000","pmem-nvme","728661","ms"
"Benchmark","benchmark.db","1000000","pmem-nvme","39376.1","tps"
"Benchmark","benchmark.db","1000000","pmem-nvme","39159.3","tps"
"Benchmark","benchmark.db","1000000","pmem-nvme","39180.1","tps"
"Loading","benchmark.db","2000000","wal-only","1464463","ms"
"Benchmark","benchmark.db","2000000","wal-only","38928.5","tps"
"Benchmark","benchmark.db","2000000","wal-only","38911.3","tps"
"Benchmark","benchmark.db","2000000","wal-only","39025","tps"
"Loading","benchmark.db","2000000","false","1454592","ms"
"Benchmark","benchmark.db","2000000","false","35192.3","tps"
"Benchmark","benchmark.db","2000000","false","35088.2","tps"
"Benchmark","benchmark.db","2000000","false","35227.6","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","2000000","true","1465847","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","2000000","true","38740.9","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","2000000","true","38896.5","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","2000000","true","38899.8","tps"
"Loading","benchmark.db","2000000","pmem-nvme","1465843","ms"
"Benchmark","benchmark.db","2000000","pmem-nvme","38922.2","tps"
"Benchmark","benchmark.db","2000000","pmem-nvme","39009.5","tps"
"Benchmark","benchmark.db","2000000","pmem-nvme","39104.1","tps"
#########################################
		new test run
#########################################
"Loading","benchmark.db","10000","wal-only","7183","ms"
"Benchmark","benchmark.db","10000","wal-only","42759.6","tps"
"Benchmark","benchmark.db","10000","wal-only","43557.8","tps"
"Benchmark","benchmark.db","10000","wal-only","45229.3","tps"
"Loading","benchmark.db","10000","false","7228","ms"
"Benchmark","benchmark.db","10000","false","46395.1","tps"
"Benchmark","benchmark.db","10000","false","46158.1","tps"
"Benchmark","benchmark.db","10000","false","46287.6","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","7176","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","44905.2","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","45104.5","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","45337.8","tps"
"Loading","benchmark.db","10000","pmem-nvme","7325","ms"
"Benchmark","benchmark.db","10000","pmem-nvme","45234.5","tps"
"Benchmark","benchmark.db","10000","pmem-nvme","45236.7","tps"
"Benchmark","benchmark.db","10000","pmem-nvme","45375","tps"
"Loading","benchmark.db","100000","wal-only","73282","ms"
"Benchmark","benchmark.db","100000","wal-only","41590.7","tps"
"Benchmark","benchmark.db","100000","wal-only","41515.4","tps"
"Benchmark","benchmark.db","100000","wal-only","41506.6","tps"
"Loading","benchmark.db","100000","false","73025","ms"
"Benchmark","benchmark.db","100000","false","40489.3","tps"
"Benchmark","benchmark.db","100000","false","40616.1","tps"
"Benchmark","benchmark.db","100000","false","40281.1","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","72683","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","100000","true","41650.5","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","100000","true","41676","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","100000","true","41767.9","tps"
"Loading","benchmark.db","100000","pmem-nvme","72964","ms"
"Benchmark","benchmark.db","100000","pmem-nvme","41570.9","tps"
"Benchmark","benchmark.db","100000","pmem-nvme","41926.2","tps"
"Benchmark","benchmark.db","100000","pmem-nvme","41797.7","tps"
#########################################
		new test run
#########################################
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","149","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","46545.6","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","46470.2","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","46759.8","tps"
"Loading","benchmark.db","10000","false","168","ms"
"Benchmark","benchmark.db","10000","false","46146.7","tps"
"Benchmark","benchmark.db","10000","false","45807.8","tps"
"Benchmark","benchmark.db","10000","false","46125.1","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","149","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","46817.1","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","46576.8","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","47240.6","tps"
"Loading","benchmark.db","10000","pmem-nvme","153","ms"
"Benchmark","benchmark.db","10000","pmem-nvme","46589.3","tps"
"Benchmark","benchmark.db","10000","pmem-nvme","46817.1","tps"
"Benchmark","benchmark.db","10000","pmem-nvme","46786.6","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","1498","ms"
#########################################
		new test run
#########################################
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","503","ms"
"Loading","benchmark.db","10000","false","175","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","471","ms"
"Loading","benchmark.db","10000","pmem-nvme","459","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","5688","ms"
"Loading","benchmark.db","100000","false","1929","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","5723","ms"
"Loading","benchmark.db","100000","pmem-nvme","5567","ms"
#########################################
		new test run
#########################################
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","486","ms"
"Loading","benchmark.db","10000","false","165","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","469","ms"
"Loading","benchmark.db","10000","pmem-nvme","507","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","5721","ms"
"Loading","benchmark.db","100000","false","1822","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","5698","ms"
"Loading","benchmark.db","100000","pmem-nvme","5675","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","1000000","true","59495","ms"
"Loading","benchmark.db","1000000","false","18968","ms"
#########################################
		new test run
#########################################
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","509","ms"
"Loading","benchmark.db","10000","false","166","ms"
"Loading","benchmark.db","10000","wal-only","475","ms"
"Loading","benchmark.db","10000","pmem-nvme","486","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","5708","ms"
"Loading","benchmark.db","100000","false","1828","ms"
"Loading","benchmark.db","100000","wal-only","5530","ms"
"Loading","benchmark.db","100000","pmem-nvme","5699","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","1000000","true","59434","ms"
"Loading","benchmark.db","1000000","false","19709","ms"
"Loading","benchmark.db","1000000","wal-only","61934","ms"
"Loading","benchmark.db","1000000","pmem-nvme","58677","ms"
#########################################
		new test run
#########################################
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","150","ms"
"Loading","benchmark.db","10000","false","162","ms"
"Loading","benchmark.db","10000","wal-only","473","ms"
"Loading","benchmark.db","10000","pmem-nvme","150","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","1555","ms"
"Loading","benchmark.db","100000","false","1778","ms"
"Loading","benchmark.db","100000","wal-only","5667","ms"
"Loading","benchmark.db","100000","pmem-nvme","1573","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","1000000","true","15817","ms"
"Loading","benchmark.db","1000000","false","18821","ms"
"Loading","benchmark.db","1000000","wal-only","59927","ms"
"Loading","benchmark.db","1000000","pmem-nvme","16757","ms"

#########################################
		new test run LOADING TIMES PMEMPERSIST IN WRITE FUNCTION
#########################################
#########################################
		new test run
#########################################
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","501","ms"
"Loading","benchmark.db","10000","false","169","ms"
"Loading","benchmark.db","10000","wal-only","465","ms"
"Loading","benchmark.db","10000","pmem-nvme","465","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","5646","ms"
"Loading","benchmark.db","100000","false","1844","ms"
"Loading","benchmark.db","100000","wal-only","5669","ms"
"Loading","benchmark.db","100000","pmem-nvme","5620","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","1000000","true","59190","ms"
"Loading","benchmark.db","1000000","false","19692","ms"
"Loading","benchmark.db","1000000","wal-only","61611","ms"
"Loading","benchmark.db","1000000","pmem-nvme","60242","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000000","true","623617","ms"
"Loading","benchmark.db","10000000","false","203216","ms"
"Loading","benchmark.db","10000000","wal-only","622986","ms"
"Loading","benchmark.db","10000000","pmem-nvme","623951","ms"


#########################################
		new test run LOADING TIMES PMEMPERSIST IN SYNC FUNCTION
##################################################################################
		new test run
#########################################
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","152","ms"
"Loading","benchmark.db","10000","false","167","ms"
"Loading","benchmark.db","10000","wal-only","151","ms"
"Loading","benchmark.db","10000","pmem-nvme","153","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","1568","ms"
"Loading","benchmark.db","100000","false","1837","ms"
"Loading","benchmark.db","100000","wal-only","1601","ms"
"Loading","benchmark.db","100000","pmem-nvme","1662","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","1000000","true","16437","ms"
"Loading","benchmark.db","1000000","false","18920","ms"
"Loading","benchmark.db","1000000","wal-only","15708","ms"
"Loading","benchmark.db","1000000","pmem-nvme","15757","ms"
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000000","true","175437","ms"
"Loading","benchmark.db","10000000","false","202830","ms"
"Loading","benchmark.db","10000000","wal-only","170230","ms"
"Loading","benchmark.db","10000000","pmem-nvme","171417","ms"


#########################################
		new test run EVAL Test TIMES PMEMPERSIST IN SYNC FUNCTION
#########################################

#########################################
		new test run
#########################################
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000","true","150","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","47166.1","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","47030.7","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","10000","true","47037.2","tps"
"Loading","benchmark.db","10000","false","169","ms"
"Benchmark","benchmark.db","10000","false","46087.7","tps"
"Benchmark","benchmark.db","10000","false","46023.2","tps"
"Benchmark","benchmark.db","10000","false","46267.7","tps"
"Loading","benchmark.db","10000","wal-only","151","ms"
"Benchmark","benchmark.db","10000","wal-only","46390.6","tps"
"Benchmark","benchmark.db","10000","wal-only","46671.2","tps"
"Benchmark","benchmark.db","10000","wal-only","46535.7","tps"
"Loading","benchmark.db","10000","pmem-nvme","150","ms"
"Benchmark","benchmark.db","10000","pmem-nvme","46700.9","tps"
"Benchmark","benchmark.db","10000","pmem-nvme","46670.7","tps"
"Benchmark","benchmark.db","10000","pmem-nvme","46860.8","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","100000","true","1593","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","100000","true","43359.7","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","100000","true","43118.4","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","100000","true","43439.4","tps"
"Loading","benchmark.db","100000","false","1875","ms"
"Benchmark","benchmark.db","100000","false","41859.2","tps"
"Benchmark","benchmark.db","100000","false","42365.2","tps"
"Benchmark","benchmark.db","100000","false","44128.9","tps"
"Loading","benchmark.db","100000","wal-only","1574","ms"
"Benchmark","benchmark.db","100000","wal-only","43407.2","tps"
"Benchmark","benchmark.db","100000","wal-only","43299","tps"
"Benchmark","benchmark.db","100000","wal-only","43072.8","tps"
"Loading","benchmark.db","100000","pmem-nvme","1570","ms"
"Benchmark","benchmark.db","100000","pmem-nvme","43345.8","tps"
"Benchmark","benchmark.db","100000","pmem-nvme","43333.3","tps"
"Benchmark","benchmark.db","100000","pmem-nvme","43373.1","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","1000000","true","16534","ms"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","1000000","true","37766.3","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","1000000","true","40359","tps"
"Benchmark","/mnt/pmem0/scheinost/benchmark.db","1000000","true","40073.9","tps"
"Loading","benchmark.db","1000000","false","20025","ms"
"Benchmark","benchmark.db","1000000","false","36567.4","tps"
"Benchmark","benchmark.db","1000000","false","37687","tps"
"Benchmark","benchmark.db","1000000","false","37408.4","tps"
"Loading","benchmark.db","1000000","wal-only","15770","ms"
"Benchmark","benchmark.db","1000000","wal-only","40186","tps"
"Benchmark","benchmark.db","1000000","wal-only","40266.9","tps"
"Benchmark","benchmark.db","1000000","wal-only","40017.5","tps"
"Loading","benchmark.db","1000000","pmem-nvme","15703","ms"
"Benchmark","benchmark.db","1000000","pmem-nvme","40114.8","tps"
"Benchmark","benchmark.db","1000000","pmem-nvme","40065.8","tps"
"Benchmark","benchmark.db","1000000","pmem-nvme","39965.6","tps"
"Loading","/mnt/pmem0/scheinost/benchmark.db","10000000","true","169912","ms"
